rat_id,study_day,condition,treatment,trial_num,rem_start,rem_end,state,num_bouts,mean_duration,total_duration,percent_of_rem
5,16,OR,1,5,9500,9575,phasic,3,1.7213333333335565,5.164000000000669,0.06885333333334226
5,16,OR,1,5,9500,9575,tonic,4,17.458999999999833,69.83599999999933,0.9311466666666578
5,16,OR,1,5,10137,10201,phasic,3,1.2720000000002376,3.816000000000713,0.05962500000001114
5,16,OR,1,5,10137,10201,tonic,4,15.045999999999822,60.18399999999929,0.9403749999999889
5,16,OR,1,5,10846,10937,phasic,6,1.3260000000000218,7.956000000000131,0.08742857142857287
5,16,OR,1,5,10846,10937,tonic,7,11.863428571428553,83.04399999999987,0.9125714285714271
5,16,OR,1,4,1134,1224,phasic,3,1.3900000000001,4.1700000000003,0.04633333333333667
5,16,OR,1,4,1134,1224,tonic,4,21.457499999999925,85.8299999999997,0.9536666666666633
5,2,OR,0,4,1855,1899,phasic,2,2.65400000000011,5.30800000000022,0.12063636363636863
5,2,OR,0,4,1855,1899,tonic,3,12.89733333333326,38.69199999999978,0.8793636363636314
5,2,OR,0,4,1977,2053,phasic,0,,0.0,0.0
5,2,OR,0,4,1977,2053,tonic,1,76.0,76.0,1.0
5,2,OR,0,2,1659,1759,phasic,3,1.4466666666666395,4.339999999999918,0.04339999999999918
5,2,OR,0,2,1659,1759,tonic,4,23.91500000000002,95.66000000000008,0.9566000000000008
5,2,OR,0,2,2357,2384,phasic,0,,0.0,0.0
5,2,OR,0,2,2357,2384,tonic,1,27.0,27.0,1.0
5,2,OR,0,5,1043,1185,phasic,2,1.57000000000005,3.1400000000001,0.022112676056338734
5,2,OR,0,5,1043,1185,tonic,3,46.28666666666663,138.8599999999999,0.9778873239436613
5,2,OR,0,5,2141,2199,phasic,2,2.1400000000001,4.2800000000002,0.07379310344827932
5,2,OR,0,5,2141,2199,tonic,3,17.9066666666666,53.7199999999998,0.9262068965517207
5,2,OR,0,5,2608,2794,phasic,2,2.76099999999974,5.52199999999948,0.029688172043007957
5,2,OR,0,5,2608,2794,tonic,3,60.15933333333351,180.47800000000052,0.970311827956992
5,2,OR,0,3,1381,1413,phasic,3,1.240000000000009,3.7200000000000273,0.11625000000000085
5,2,OR,0,3,1381,1413,tonic,4,7.069999999999993,28.279999999999973,0.8837499999999991
5,2,OR,0,3,1671,1790,phasic,1,1.793999999999869,1.793999999999869,0.01507563025209974
5,2,OR,0,3,1671,1790,tonic,2,58.603000000000065,117.20600000000013,0.9849243697479002
5,2,OR,0,3,1839,1876,phasic,0,,0.0,0.0
5,2,OR,0,3,1839,1876,tonic,1,37.0,37.0,1.0
5,2,OR,0,1,2203,2292,phasic,1,3.8340000000002874,3.8340000000002874,0.043078651685396485
5,2,OR,0,1,2203,2292,tonic,2,42.582999999999856,85.16599999999971,0.9569213483146035
5,1,OR,1,5,1527,1646,phasic,4,1.7445000000000164,6.9780000000000655,0.05863865546218543
5,1,OR,1,5,1527,1646,tonic,5,22.40439999999999,112.02199999999993,0.9413613445378146
5,1,OR,1,5,2197,2219,phasic,2,1.1859999999999218,2.3719999999998436,0.10781818181817471
5,1,OR,1,5,2197,2219,tonic,3,6.542666666666719,19.628000000000156,0.8921818181818253
5,1,OR,1,5,2358,2399,phasic,0,,0.0,0.0
5,1,OR,1,5,2358,2399,tonic,1,41.0,41.0,1.0
5,1,OR,1,5,2795,2809,phasic,0,,0.0,0.0
5,1,OR,1,5,2795,2809,tonic,1,14.0,14.0,1.0
5,1,OR,1,5,2871,2989,phasic,1,1.7579999999998108,1.7579999999998108,0.01489830508474416
5,1,OR,1,5,2871,2989,tonic,2,58.121000000000095,116.24200000000019,0.9851016949152558
5,1,OR,1,3,1890,1902,phasic,0,,0.0,0.0
5,1,OR,1,3,1890,1902,tonic,1,12.0,12.0,1.0
5,1,OR,1,3,1905,1961,phasic,3,1.3399999999999939,4.019999999999982,0.07178571428571397
5,1,OR,1,3,1905,1961,tonic,4,12.995000000000005,51.98000000000002,0.928214285714286
5,1,OR,1,4,780,902,phasic,2,1.5009999999999764,3.0019999999999527,0.024606557377048793
5,1,OR,1,4,780,902,tonic,3,39.66600000000002,118.99800000000005,0.9753934426229512
5,1,OR,1,4,1551,1563,phasic,0,,0.0,0.0
5,1,OR,1,4,1551,1563,tonic,1,12.0,12.0,1.0
5,1,OR,1,4,1786,1831,phasic,1,2.933999999999969,2.933999999999969,0.06519999999999931
5,1,OR,1,4,1786,1831,tonic,1,42.06600000000003,42.06600000000003,0.9348000000000007
5,1,OR,1,4,1836,1901,phasic,3,1.9266666666666576,5.779999999999973,0.08892307692307651
5,1,OR,1,4,1836,1901,tonic,4,14.805000000000007,59.22000000000003,0.9110769230769235
5,3,OD,0,4,1006,1113,phasic,3,1.7986666666666526,5.395999999999958,0.05042990654205568
5,3,OD,0,4,1006,1113,tonic,4,25.40100000000001,101.60400000000004,0.9495700934579443
5,3,OD,0,4,1735,1757,phasic,0,,0.0,0.0
5,3,OD,0,4,1735,1757,tonic,1,22.0,22.0,1.0
5,3,OD,0,4,1787,1855,phasic,3,1.118666666666589,3.355999999999767,0.049352941176467165
5,3,OD,0,4,1787,1855,tonic,4,16.161000000000058,64.64400000000023,0.9506470588235328
5,3,OD,0,3,995,1107,phasic,2,1.247000000000071,2.494000000000142,0.02226785714285841
5,3,OD,0,3,995,1107,tonic,3,36.50199999999995,109.50599999999986,0.9777321428571416
5,3,OD,0,5,1866,1943,phasic,2,1.5670000000000073,3.1340000000000146,0.04070129870129889
5,3,OD,0,5,1866,1943,tonic,3,24.621999999999996,73.86599999999999,0.9592987012987011
5,14,OR,0,5,1517,1588,phasic,3,1.2759999999999916,3.8279999999999745,0.05391549295774612
5,14,OR,0,5,1517,1588,tonic,4,16.793000000000006,67.17200000000003,0.9460845070422539
5,14,OR,0,4,1168,1293,phasic,1,1.740000000000009,1.740000000000009,0.013920000000000073
5,14,OR,0,4,1168,1293,tonic,2,61.629999999999995,123.25999999999999,0.98608
5,14,OR,0,4,1932,2002,phasic,0,,0.0,0.0
5,14,OR,0,4,1932,2002,tonic,1,70.0,70.0,1.0
5,14,OR,0,4,2645,2699,phasic,5,1.5531999999999244,7.765999999999622,0.14381481481480782
5,14,OR,0,4,2645,2699,tonic,5,9.246800000000075,46.23400000000038,0.8561851851851922
5,14,OR,0,2,1517,1616,phasic,3,1.840666666666645,5.5219999999999345,0.055777777777777114
5,14,OR,0,2,1517,1616,tonic,4,23.369500000000016,93.47800000000007,0.9442222222222229
5,14,OR,0,3,1420,1504,phasic,1,1.1820000000000164,1.1820000000000164,0.014071428571428766
5,14,OR,0,3,1420,1504,tonic,2,41.40899999999999,82.81799999999998,0.9859285714285713
5,14,OR,0,3,2084,2200,phasic,3,1.3446666666665503,4.033999999999651,0.03477586206896251
5,14,OR,0,3,2084,2200,tonic,4,27.991500000000087,111.96600000000035,0.9652241379310375
5,4,HC,0,2,1171,1212,phasic,0,,0.0,0.0
5,4,HC,0,2,1171,1212,tonic,1,41.0,41.0,1.0
5,4,HC,0,2,1260,1370,phasic,2,2.6919999999998936,5.383999999999787,0.04894545454545261
5,4,HC,0,2,1260,1370,tonic,3,34.87200000000007,104.61600000000021,0.9510545454545474
5,4,HC,0,2,2892,2924,phasic,2,1.0699999999999363,2.1399999999998727,0.06687499999999602
5,4,HC,0,2,2892,2924,tonic,3,9.953333333333376,29.860000000000127,0.933125000000004
5,4,HC,0,5,1419,1484,phasic,3,2.7526666666666793,8.258000000000038,0.12704615384615445
5,4,HC,0,5,1419,1484,tonic,4,14.18549999999999,56.74199999999996,0.8729538461538455
5,4,HC,0,5,1506,1592,phasic,1,1.8479999999999563,1.8479999999999563,0.021488372093022748
5,4,HC,0,5,1506,1592,tonic,2,42.07600000000002,84.15200000000004,0.9785116279069772
5,4,HC,0,5,1634,1664,phasic,0,,0.0,0.0
5,4,HC,0,5,1634,1664,tonic,1,30.0,30.0,1.0
5,4,HC,0,5,2307,2331,phasic,0,,0.0,0.0
5,4,HC,0,5,2307,2331,tonic,1,24.0,24.0,1.0
5,4,HC,0,5,2414,2628,phasic,0,,0.0,0.0
5,4,HC,0,5,2414,2628,tonic,1,214.0,214.0,1.0
5,4,HC,0,5,3293,3466,phasic,8,1.725500000000011,13.804000000000087,0.07979190751445137
5,4,HC,0,5,3293,3466,tonic,9,17.688444444444436,159.1959999999999,0.9202080924855486
5,4,HC,0,5,3513,3600,phasic,2,1.4710000000000036,2.9420000000000073,0.033816091954023075
5,4,HC,0,5,3513,3600,tonic,3,28.019333333333332,84.05799999999999,0.966183908045977
5,4,HC,0,5,4791,4874,phasic,1,4.91399999999976,4.91399999999976,0.05920481927710554
5,4,HC,0,5,4791,4874,tonic,2,39.04300000000012,78.08600000000024,0.9407951807228945
5,4,HC,0,5,4896,5002,phasic,1,0.9439999999995052,0.9439999999995052,0.008905660377353823
5,4,HC,0,5,4896,5002,tonic,2,52.52800000000025,105.0560000000005,0.9910943396226461
5,4,HC,0,5,6810,6929,phasic,6,2.83766666666664,17.02599999999984,0.1430756302520995
5,4,HC,0,5,6810,6929,tonic,7,14.567714285714308,101.97400000000016,0.8569243697479005
5,4,HC,0,5,7264,7273,phasic,0,,0.0,0.0
5,4,HC,0,5,7264,7273,tonic,1,9.0,9.0,1.0
5,4,HC,0,5,7544,7559,phasic,0,,0.0,0.0
5,4,HC,0,5,7544,7559,tonic,1,15.0,15.0,1.0
5,4,HC,0,5,7620,7664,phasic,0,,0.0,0.0
5,4,HC,0,5,7620,7664,tonic,1,44.0,44.0,1.0
5,4,HC,0,5,7781,7822,phasic,1,1.0619999999998981,1.0619999999998981,0.02590243902438776
5,4,HC,0,5,7781,7822,tonic,2,19.96900000000005,39.9380000000001,0.9740975609756123
5,4,HC,0,5,8168,8256,phasic,0,,0.0,0.0
5,4,HC,0,5,8168,8256,tonic,1,88.0,88.0,1.0
5,4,HC,0,5,10662,10718,phasic,3,1.6253333333327948,4.875999999998385,0.08707142857139973
5,4,HC,0,5,10662,10718,tonic,4,12.781000000000404,51.124000000001615,0.9129285714286003
5,4,HC,0,4,644,745,phasic,3,2.140666666666675,6.4220000000000255,0.06358415841584183
5,4,HC,0,4,644,745,tonic,4,23.644499999999994,94.57799999999997,0.9364158415841581
5,4,HC,0,4,1568,1598,phasic,0,,0.0,0.0
5,4,HC,0,4,1568,1598,tonic,1,30.0,30.0,1.0
5,4,HC,0,4,1616,1710,phasic,1,3.019999999999982,3.019999999999982,0.03212765957446789
5,4,HC,0,4,1616,1710,tonic,2,45.49000000000001,90.98000000000002,0.9678723404255322
5,4,HC,0,4,2674,2692,phasic,0,,0.0,0.0
5,4,HC,0,4,2674,2692,tonic,1,18.0,18.0,1.0
5,4,HC,0,1,1480,1526,phasic,0,,0.0,0.0
5,4,HC,0,1,1480,1526,tonic,1,46.0,46.0,1.0
5,4,HC,0,1,2081,2278,phasic,2,1.4340000000001965,2.868000000000393,0.014558375634519762
5,4,HC,0,1,2081,2278,tonic,3,64.71066666666654,194.1319999999996,0.9854416243654802
5,4,HC,0,3,518,737,phasic,5,1.8367999999999711,9.183999999999855,0.04193607305936007
5,4,HC,0,3,518,737,tonic,6,34.96933333333336,209.81600000000014,0.9580639269406399
5,4,HC,0,3,1835,1945,phasic,2,2.4799999999999045,4.959999999999809,0.045090909090907356
5,4,HC,0,3,1835,1945,tonic,3,35.0133333333334,105.04000000000019,0.9549090909090926
5,4,HC,0,3,1978,1999,phasic,0,,0.0,0.0
5,4,HC,0,3,1978,1999,tonic,1,21.0,21.0,1.0
5,5,OD,1,5,920,1041,phasic,0,,0.0,0.0
5,5,OD,1,5,920,1041,tonic,1,121.0,121.0,1.0
5,5,OD,1,5,1681,1745,phasic,0,,0.0,0.0
5,5,OD,1,5,1681,1745,tonic,1,64.0,64.0,1.0
5,5,OD,1,5,2199,2239,phasic,2,2.9580000000000837,5.916000000000167,0.1479000000000042
5,5,OD,1,5,2199,2239,tonic,3,11.361333333333278,34.08399999999983,0.8520999999999959
5,5,OD,1,5,2265,2378,phasic,1,1.44399999999996,1.44399999999996,0.012778761061946548
5,5,OD,1,5,2265,2378,tonic,2,55.77800000000002,111.55600000000004,0.9872212389380535
5,5,OD,1,5,2422,2439,phasic,0,,0.0,0.0
5,5,OD,1,5,2422,2439,tonic,1,17.0,17.0,1.0
5,5,OD,1,5,2932,2946,phasic,1,0.9320000000002437,0.9320000000002437,0.06657142857144598
5,5,OD,1,5,2932,2946,tonic,2,6.533999999999878,13.067999999999756,0.9334285714285541
5,5,OD,1,5,3052,3077,phasic,0,,0.0,0.0
5,5,OD,1,5,3052,3077,tonic,1,25.0,25.0,1.0
5,5,OD,1,5,3135,3260,phasic,4,1.599999999999909,6.399999999999636,0.05119999999999709
5,5,OD,1,5,3135,3260,tonic,5,23.720000000000073,118.60000000000036,0.9488000000000029
5,5,OD,1,5,5435,5473,phasic,2,1.5210000000001855,3.042000000000371,0.08005263157895713
5,5,OD,1,5,5435,5473,tonic,3,11.652666666666542,34.95799999999963,0.9199473684210429
5,5,OD,1,5,5913,5944,phasic,1,2.2039999999997235,2.2039999999997235,0.07109677419353946
5,5,OD,1,5,5913,5944,tonic,2,14.398000000000138,28.796000000000276,0.9289032258064606
5,5,OD,1,5,5949,5983,phasic,1,1.1680000000005748,1.1680000000005748,0.034352941176487496
5,5,OD,1,5,5949,5983,tonic,2,16.415999999999713,32.831999999999425,0.9656470588235125
5,5,OD,1,5,6019,6034,phasic,1,1.7719999999999345,1.7719999999999345,0.11813333333332897
5,5,OD,1,5,6019,6034,tonic,2,6.614000000000033,13.228000000000065,0.881866666666671
5,5,OD,1,5,6325,6360,phasic,2,1.749000000000251,3.498000000000502,0.09994285714287149
5,5,OD,1,5,6325,6360,tonic,3,10.500666666666499,31.501999999999498,0.9000571428571286
5,5,OD,1,5,8406,8436,phasic,0,,0.0,0.0
5,5,OD,1,5,8406,8436,tonic,1,30.0,30.0,1.0
5,5,OD,1,5,8504,8514,phasic,0,,0.0,0.0
5,5,OD,1,5,8504,8514,tonic,1,10.0,10.0,1.0
5,5,OD,1,2,1452,1477,phasic,3,1.5873333333332387,4.761999999999716,0.19047999999998866
5,5,OD,1,2,1452,1477,tonic,4,5.059500000000071,20.238000000000284,0.8095200000000113
5,5,OD,1,2,1957,2026,phasic,0,,0.0,0.0
5,5,OD,1,2,1957,2026,tonic,1,69.0,69.0,1.0
5,5,OD,1,3,1217,1298,phasic,2,1.379000000000019,2.758000000000038,0.034049382716049854
5,5,OD,1,3,1217,1298,tonic,2,39.12099999999998,78.24199999999996,0.9659506172839502
5,5,OD,1,3,1300,1343,phasic,1,1.1539999999999964,1.1539999999999964,0.026837209302325495
5,5,OD,1,3,1300,1343,tonic,2,20.923000000000002,41.846000000000004,0.9731627906976745
5,5,OD,1,3,1989,2018,phasic,1,0.9700000000000273,0.9700000000000273,0.03344827586206991
5,5,OD,1,3,1989,2018,tonic,2,14.014999999999986,28.029999999999973,0.9665517241379301
5,5,OD,1,3,2058,2102,phasic,0,,0.0,0.0
5,5,OD,1,3,2058,2102,tonic,1,44.0,44.0,1.0
5,5,OD,1,4,1100,1159,phasic,3,1.5793333333333521,4.738000000000056,0.08030508474576367
5,5,OD,1,4,1100,1159,tonic,4,13.565499999999986,54.261999999999944,0.9196949152542363
5,5,OD,1,4,1692,1804,phasic,2,1.293999999999869,2.587999999999738,0.02310714285714052
5,5,OD,1,4,1692,1804,tonic,3,36.47066666666675,109.41200000000026,0.9768928571428594
5,17,HC,1,5,3774,3938,phasic,2,1.6879999999998745,3.375999999999749,0.020585365853657007
5,17,HC,1,5,3774,3938,tonic,3,53.54133333333342,160.62400000000025,0.979414634146343
5,17,HC,1,5,4807,4901,phasic,2,1.9689999999995962,3.9379999999991924,0.041893617021268
5,17,HC,1,5,4807,4901,tonic,3,30.020666666666937,90.06200000000081,0.958106382978732
5,17,HC,1,5,5703,5839,phasic,4,1.1954999999998108,4.781999999999243,0.035161764705876786
5,17,HC,1,5,5703,5839,tonic,5,26.24360000000015,131.21800000000076,0.9648382352941232
5,17,HC,1,5,5899,5941,phasic,0,,0.0,0.0
5,17,HC,1,5,5899,5941,tonic,1,42.0,42.0,1.0
5,17,HC,1,5,6942,6976,phasic,3,1.702666666667028,5.108000000001084,0.15023529411767894
5,17,HC,1,5,6942,6976,tonic,4,7.222999999999729,28.891999999998916,0.849764705882321
5,17,HC,1,5,8469,8566,phasic,2,1.1649999999999636,2.3299999999999272,0.02402061855670028
5,17,HC,1,5,8469,8566,tonic,3,31.55666666666669,94.67000000000007,0.9759793814432998
5,17,HC,1,5,9099,9181,phasic,2,2.956000000000131,5.912000000000262,0.07209756097561296
5,17,HC,1,5,9099,9181,tonic,3,25.36266666666658,76.08799999999974,0.9279024390243871
5,7,HC,1,3,1200,1448,phasic,3,3.0979999999999563,9.293999999999869,0.03747580645161237
5,7,HC,1,3,1200,1448,tonic,4,59.67650000000003,238.70600000000013,0.9625241935483876
5,7,HC,1,3,2431,2643,phasic,4,1.1134999999998172,4.453999999999269,0.021009433962260703
5,7,HC,1,3,2431,2643,tonic,5,41.50920000000015,207.54600000000073,0.9789905660377393
5,7,HC,1,2,1149,1214,phasic,4,2.615000000000009,10.460000000000036,0.16092307692307747
5,7,HC,1,2,1149,1214,tonic,5,10.907999999999992,54.539999999999964,0.8390769230769225
5,7,HC,1,2,1882,2059,phasic,2,1.6269999999999527,3.2539999999999054,0.01838418079095992
5,7,HC,1,2,1882,2059,tonic,3,57.915333333333365,173.7460000000001,0.9816158192090401
5,7,HC,1,2,2632,2698,phasic,0,,0.0,0.0
5,7,HC,1,2,2632,2698,tonic,1,66.0,66.0,1.0
5,7,HC,1,4,844,874,phasic,1,1.3840000000000146,1.3840000000000146,0.04613333333333382
5,7,HC,1,4,844,874,tonic,2,14.307999999999993,28.615999999999985,0.9538666666666662
5,7,HC,1,4,1549,1662,phasic,3,1.0526666666667097,3.158000000000129,0.027946902654868398
5,7,HC,1,4,1549,1662,tonic,4,27.460499999999968,109.84199999999987,0.9720530973451316
5,7,HC,1,4,1689,1815,phasic,1,1.0659999999998035,1.0659999999998035,0.008460317460315902
5,7,HC,1,4,1689,1815,tonic,2,62.4670000000001,124.9340000000002,0.991539682539684
5,7,HC,1,5,976,1135,phasic,5,2.1215999999999666,10.607999999999834,0.06671698113207443
5,7,HC,1,5,976,1135,tonic,6,24.732000000000028,148.39200000000017,0.9332830188679255
5,7,HC,1,5,1633,1643,phasic,1,1.25,1.25,0.125
5,7,HC,1,5,1633,1643,tonic,2,4.375,8.75,0.875
5,7,HC,1,5,1747,1904,phasic,3,3.594666666666702,10.784000000000106,0.06868789808917265
5,7,HC,1,5,1747,1904,tonic,4,36.553999999999974,146.2159999999999,0.9313121019108274
5,7,HC,1,5,2694,2725,phasic,1,1.0520000000001346,1.0520000000001346,0.03393548387097208
5,7,HC,1,5,2694,2725,tonic,2,14.973999999999933,29.947999999999865,0.9660645161290279
5,7,HC,1,5,3032,3106,phasic,0,,0.0,0.0
5,7,HC,1,5,3032,3106,tonic,1,74.0,74.0,1.0
5,7,HC,1,5,3191,3263,phasic,0,,0.0,0.0
5,7,HC,1,5,3191,3263,tonic,1,72.0,72.0,1.0
5,7,HC,1,5,5271,5306,phasic,0,,0.0,0.0
5,7,HC,1,5,5271,5306,tonic,1,35.0,35.0,1.0
5,7,HC,1,5,7233,7280,phasic,1,1.2800000000006548,1.2800000000006548,0.027234042553205422
5,7,HC,1,5,7233,7280,tonic,2,22.859999999999673,45.719999999999345,0.9727659574467946
5,7,HC,1,5,7703,7760,phasic,0,,0.0,0.0
5,7,HC,1,5,7703,7760,tonic,1,57.0,57.0,1.0
5,7,HC,1,5,7872,7944,phasic,0,,0.0,0.0
5,7,HC,1,5,7872,7944,tonic,1,72.0,72.0,1.0
5,7,HC,1,5,8483,8599,phasic,2,1.5129999999990105,3.025999999998021,0.026086206896534663
5,7,HC,1,5,8483,8599,tonic,3,37.65800000000066,112.97400000000198,0.9739137931034654
5,6,HC,1,2,435,461,phasic,0,,0.0,0.0
5,6,HC,1,2,435,461,tonic,1,26.0,26.0,1.0
5,6,HC,1,2,991,1046,phasic,0,,0.0,0.0
5,6,HC,1,2,991,1046,tonic,1,55.0,55.0,1.0
5,6,HC,1,2,1081,1156,phasic,3,1.599333333333334,4.798000000000002,0.06397333333333335
5,6,HC,1,2,1081,1156,tonic,4,17.5505,70.202,0.9360266666666667
5,6,HC,1,2,2041,2168,phasic,2,1.2580000000000382,2.5160000000000764,0.019811023622047844
5,6,HC,1,2,2041,2168,tonic,3,41.49466666666664,124.48399999999992,0.9801889763779521
5,6,HC,1,3,1254,1282,phasic,1,1.3140000000000782,1.3140000000000782,0.04692857142857422
5,6,HC,1,3,1254,1282,tonic,2,13.342999999999961,26.685999999999922,0.9530714285714258
5,6,HC,1,3,1905,2002,phasic,2,2.933999999999969,5.867999999999938,0.060494845360824105
5,6,HC,1,3,1905,2002,tonic,3,30.377333333333354,91.13200000000006,0.9395051546391759
5,6,HC,1,5,2567,2660,phasic,3,1.6133333333330786,4.839999999999236,0.05204301075267996
5,6,HC,1,5,2567,2660,tonic,4,22.04000000000019,88.16000000000076,0.9479569892473201
5,6,HC,1,5,3713,3822,phasic,4,1.5414999999998145,6.165999999999258,0.05656880733944273
5,6,HC,1,5,3713,3822,tonic,5,20.56680000000015,102.83400000000074,0.9434311926605573
5,6,HC,1,5,6707,6725,phasic,0,,0.0,0.0
5,6,HC,1,5,6707,6725,tonic,1,18.0,18.0,1.0
5,6,HC,1,5,7510,7631,phasic,5,1.4332000000002154,7.166000000001077,0.05922314049587667
5,6,HC,1,5,7510,7631,tonic,6,18.972333333333154,113.83399999999892,0.9407768595041234
5,6,HC,1,5,8467,8494,phasic,0,,0.0,0.0
5,6,HC,1,5,8467,8494,tonic,1,27.0,27.0,1.0
5,6,HC,1,4,1006,1101,phasic,0,,0.0,0.0
5,6,HC,1,4,1006,1101,tonic,1,95.0,95.0,1.0
5,6,HC,1,4,1584,1738,phasic,4,2.0065000000000737,8.026000000000295,0.05211688311688503
5,6,HC,1,4,1584,1738,tonic,5,29.19479999999994,145.9739999999997,0.947883116883115
3,6,OD,1,2,2011,2103,phasic,0,,0.0,0.0
3,6,OD,1,2,2011,2103,tonic,1,92.0,92.0,1.0
3,6,OD,1,4,939,1026,phasic,2,1.7909999999999968,3.5819999999999936,0.04117241379310337
3,6,OD,1,4,939,1026,tonic,3,27.806,83.418,0.9588275862068967
3,6,OD,1,4,1482,1542,phasic,1,1.4220000000000255,1.4220000000000255,0.023700000000000426
3,6,OD,1,4,1482,1542,tonic,2,29.288999999999987,58.577999999999975,0.9762999999999996
3,6,OD,1,4,2314,2330,phasic,0,,0.0,0.0
